ECG,EDA,Photosensor,RSP
0.003112793,13.31893802,5,1.531829834
0.005157471,13.31786991,5,1.526702881
0.009292603,13.31970096,5,1.521789551
0.008804321,13.31176639,5,1.516601563
0.008407593,13.30703617,5,1.511444092
0.012023926,13.30642581,5,1.506561279
0.013122559,13.30673099,5,1.501525879
0.004302979,13.30581546,5,1.496490479
0.009597778,13.30749393,5,1.491149902
0.017288208,13.30688358,5,1.486419678
0.022872925,13.30718875,5,1.481109619
0.024124146,13.30810428,5,1.476501465
0.035491943,13.30749393,5,1.471282959
0.034637451,13.30703617,5,1.466491699
0.016891479,13.30749393,5,1.461486816
-0.002532959,13.30871463,5,1.456939697
-0.008789063,13.30688358,5,1.452301025
-0.010971069,13.3065784,5,1.447692871
-0.009170532,13.30673099,5,1.442932129
-0.008926392,13.30688358,5,1.438690186
-0.008377075,13.30673099,5,1.434448242
-0.007720947,13.30734134,5,1.430206299
-0.03074646,13.30795169,5,1.425598145
-0.053222656,13.30688358,5,1.421447754
0.041625977,13.30673099,5,1.417694092
0.268814087,13.30779911,5,1.413909912
0.569580078,13.30612064,5,1.409820557
0.517364502,13.3065784,5,1.406005859
-0.026062012,13.30688358,5,1.402282715
-0.372161865,13.30596805,5,1.39831543
-0.379776001,13.30688358,5,1.395202637
-0.246963501,13.30642581,5,1.391784668
-0.104995728,13.30688358,5,1.388641357
-0.016342163,13.30764652,5,1.385406494
0.014816284,13.30703617,5,1.381896973
0.026260376,13.29620243,5,1.378936768
0.032302856,13.29345584,5,1.375671387
0.034423828,13.29391361,5,1.372253418
0.038787842,13.2940662,5,1.369110107
0.04335022,13.29299808,5,1.36630249
0.052368164,13.29376102,5,1.362884521
0.054504395,13.2940662,5,1.359558105
0.057846069,13.29376102,5,1.356323242
0.06451416,13.29360843,5,1.353088379
0.073913574,13.29360843,5,1.349914551
0.082214355,13.2940662,5,1.347106934
0.097961426,13.29452396,5,1.344085693
0.113891602,13.29345584,5,1.341003418
0.128311157,13.29376102,5,1.337860107
0.14024353,13.2940662,5,1.335021973
0.148162842,13.29376102,5,1.331726074
0.146362305,13.29330326,5,1.329040527
0.1300354,13.29299808,5,1.325500488
0.084365845,13.29482913,5,1.322265625
0.015869141,13.29330326,5,1.319000244
-0.064987183,13.29315067,5,1.315673828
-0.128189087,13.29376102,5,1.312042236
-0.173736572,13.29254032,5,1.308227539
-0.194015503,13.29376102,5,1.304992676
-0.197174072,13.29299808,5,1.30065918
-0.188522339,13.29315067,5,1.296905518
-0.177505493,13.29391361,5,1.292816162
-0.162322998,13.29391361,5,1.288696289
-0.149963379,13.29421878,5,1.285217285
-0.131866455,13.29299808,5,1.281036377
-0.114364624,13.2902515,5,1.277038574
-0.09803772,13.2814014,5,1.273193359
-0.084854126,13.28246952,5,1.268829346
-0.072921753,13.28185916,5,1.265136719
-0.064529419,13.28277469,5,1.261138916
-0.055541992,13.28292728,5,1.257507324
-0.048599243,13.2826221,5,1.253662109
-0.043502808,13.28277469,5,1.249511719
-0.038574219,13.2826221,5,1.246154785
-0.033370972,13.28246952,5,1.242675781
-0.033859253,13.28201175,5,1.238952637
-0.030410767,13.28185916,5,1.235961914
-0.028579712,13.28155399,5,1.232299805
-0.026611328,13.28277469,5,1.229034424
-0.027160645,13.28109622,5,1.226013184
-0.024780273,13.28231693,5,1.223205566
-0.022842407,13.28201175,5,1.219726563
-0.020645142,13.28216434,5,1.217010498
-0.01864624,13.28170658,5,1.214263916
-0.013702393,13.28338504,5,1.211425781
-0.013504028,13.28246952,5,1.208953857
-0.012054443,13.2814014,5,1.206542969
-0.011505127,13.28216434,5,1.20413208
-0.006744385,13.28094364,5,1.202178955
-0.003372192,13.28201175,5,1.199920654
-0.002853394,13.28094364,5,1.197784424
-0.003799438,13.28216434,5,1.195739746
0.000579834,13.2814014,5,1.193389893
0.002334595,13.28094364,5,1.191741943
0.004180908,13.28292728,5,1.190155029
0.005264282,13.28109622,5,1.188232422
0.006958008,13.28277469,5,1.186218262
0.004943848,13.2814014,5,1.185058594
0.003967285,13.28201175,5,1.183685303
0.004089355,13.28277469,5,1.181427002
0.004470825,13.28094364,5,1.180755615
0.0027771,13.2814014,5,1.17855835
0.003326416,13.26995731,5,1.17755127
0.003326416,13.27026248,5,1.176177979
0.002792358,13.27041507,5,1.174865723
0.001113892,13.26904178,5,1.173522949
0.004653931,13.26934696,5,1.172790527
0.005187988,13.27026248,5,1.170898438
0.008895874,13.26995731,5,1.171051025
0.008422852,13.26949954,5,1.168457031
0.003128052,13.27072025,5,1.168701172
0.005340576,13.26919437,5,1.167510986
0.014953613,13.27087284,5,1.166168213
0.016296387,13.26965213,5,1.166290283
0.018066406,13.26980472,5,1.164733887
0.023162842,13.26995731,5,1.163665771
0.031890869,13.26949954,5,1.163970947
0.020141602,13.2701099,5,1.16305542
0.003341675,13.26919437,5,1.161437988
-0.007751465,13.26934696,5,1.161621094
-0.010604858,13.27026248,5,1.1612854
-0.012512207,13.27026248,5,1.16003418
-0.011535645,13.27117801,5,1.159179688
-0.013275146,13.26995731,5,1.159240723
-0.010192871,13.27026248,5,1.159088135
-0.028045654,13.27026248,5,1.157867432
-0.054718018,13.26934696,5,1.156738281
0.016830444,13.26919437,5,1.15637207
0.220458984,13.26980472,5,1.156829834
0.523406982,13.27072025,5,1.155914307
0.555023193,13.26949954,5,1.154266357
0.044937134,13.26995731,5,1.153991699
-0.339645386,13.27041507,5,1.153839111
-0.390930176,13.27072025,5,1.153045654
-0.260681152,13.26888919,5,1.151550293
-0.115524292,13.26934696,5,1.151489258
-0.019607544,13.26843143,5,1.151611328
0.011657715,13.25790287,5,1.151367188
0.021469116,13.25713993,5,1.149902344
0.02772522,13.25820804,5,1.149017334
0.034927368,13.25851322,5,1.149108887
0.034851074,13.25759769,5,1.149139404
0.038070679,13.25698734,5,1.149230957
0.039871216,13.25820804,5,1.146972656
0.044372559,13.2586658,5,1.146850586
0.048248291,13.25851322,5,1.146484375
0.057876587,13.25652957,5,1.146759033
0.063552856,13.25881839,5,1.146759033
0.07572937,13.25790287,5,1.146514893
0.087173462,13.25805545,5,1.146759033
0.10144043,13.2574451,5,1.144927979
0.116165161,13.25897098,5,1.14440918
0.132400513,13.25759769,5,1.144226074
0.140640259,13.25683475,5,1.144042969
0.14402771,13.2586658,5,1.144195557
0.129226685,13.25790287,5,1.144195557
0.092666626,13.25775028,5,1.14465332
0.027740479,13.2586658,5,1.146331787
-0.046966553,13.25637699,5,1.146697998
-0.115692139,13.25775028,5,1.14654541
-0.162841797,13.2586658,5,1.146240234
-0.192092896,13.25820804,5,1.14642334
-0.202026367,13.25805545,5,1.146331787
-0.19619751,13.25820804,5,1.146453857
-0.180969238,13.25698734,5,1.146575928
-0.166137695,13.25805545,5,1.146484375
-0.15184021,13.25668216,5,1.146484375
-0.136856079,13.25836063,5,1.148345947
-0.120697021,13.25790287,5,1.148864746
-0.106704712,13.25713993,5,1.148864746
-0.093856812,13.2586658,5,1.151153564
-0.081283569,13.25775028,5,1.151306152
-0.067687988,13.2586658,5,1.153564453
-0.059951782,13.25713993,5,1.154174805
-0.05480957,13.25881839,5,1.156616211
-0.047531128,13.24844242,5,1.158203125
-0.03742981,13.24462772,5,1.159729004
-0.033599854,13.24569583,5,1.161712646
-0.031082153,13.24523807,5,1.163970947
-0.030944824,13.24584842,5,1.166656494
-0.031173706,13.24462772,5,1.169006348
-0.028244019,13.24554325,5,1.172119141
-0.023284912,13.24478031,5,1.174987793
-0.022109985,13.24462772,5,1.178192139
-0.019683838,13.24493289,5,1.181915283
-0.020019531,13.24554325,5,1.185089111
-0.019683838,13.24462772,5,1.189086914
-0.018585205,13.24569583,5,1.193267822
-0.015487671,13.24600101,5,1.197296143
-0.013931274,13.24600101,5,1.201690674
-0.009353638,13.24462772,5,1.206481934
-0.007110596,13.24493289,5,1.211273193
-0.004013062,13.24554325,5,1.216186523
-0.002380371,13.24645877,5,1.221282959
0.001586914,13.24523807,5,1.226745605
0.005126953,13.24569583,5,1.232513428
0.007400513,13.24523807,5,1.238098145
0.004089355,13.24478031,5,1.24395752
0.010055542,13.24539066,5,1.250030518
0.009628296,13.24539066,5,1.255981445
0.008209229,13.24600101,5,1.261749268
0.00479126,13.24523807,5,1.268249512
0.011184692,13.24416996,5,1.274536133
0.013824463,13.24539066,5,1.280822754
0.012786865,13.24478031,5,1.28729248
0.013183594,13.24462772,5,1.293609619
0.016891479,13.24584842,5,1.299743652
0.014663696,13.24539066,5,1.306335449
0.014556885,13.24401737,5,1.312255859
0.012771606,13.23272586,5,1.318817139
0.009841919,13.23318363,5,1.324890137
0.007614136,13.23470951,5,1.331176758
0.012405396,13.23394657,5,1.337463379
0.015533447,13.23364139,5,1.343475342
0.02255249,13.23470951,5,1.350402832
0.025970459,13.23379398,5,1.356262207
0.034286499,13.23394657,5,1.362945557
0.029968262,13.23272586,5,1.368804932
0.013885498,13.23333621,5,1.375793457
-0.003387451,13.23303104,5,1.381774902
-0.011535645,13.23379398,5,1.387878418
-0.01625061,13.23379398,5,1.394287109
-0.014312744,13.2334888,5,1.40032959
-0.01133728,13.23379398,5,1.406921387
-0.012207031,13.23394657,5,1.412689209
-0.014755249,13.23303104,5,1.419067383
-0.042266846,13.23409915,5,1.424591064
-0.044540405,13.23440433,5,1.431030273
0.100982666,13.23394657,5,1.436920166
0.378494263,13.23333621,5,1.442718506
0.647659302,13.23303104,5,1.448577881
0.351959229,13.23409915,5,1.453857422
-0.195053101,13.23440433,5,1.459503174
-0.401885986,13.23364139,5,1.465026855
-0.355224609,13.23455692,5,1.470733643
-0.224914551,13.23409915,5,1.476531982
-0.099319458,13.23287845,5,1.481689453
-0.018554688,13.23364139,5,1.486846924
0.015289307,13.2334888,5,1.492523193
0.029602051,13.23364139,5,1.497894287
0.039520264,13.23379398,5,1.503387451
0.042510986,13.23501468,5,1.508422852
0.043304443,13.23333621,5,1.51348877
0.041183472,13.23303104,5,1.518798828
0.045944214,13.23333621,5,1.523620605
0.05267334,13.23440433,5,1.528503418
0.059387207,13.23364139,5,1.533508301
0.061859131,13.2322681,5,1.538513184
0.066299438,13.22143436,5,1.543182373
0.076156616,13.22067142,5,1.548095703
0.091384888,13.22082401,5,1.552642822
0.106399536,13.22128177,5,1.557189941
0.118606567,13.22250247,5,1.561706543
0.128570557,13.22036624,5,1.56628418
0.138504028,13.22265506,5,1.570526123
0.134872437,13.22173954,5,1.574401855
0.115005493,13.22143436,5,1.578521729
0.061340332,13.22158695,5,1.582977295
-0.007095337,13.22204471,5,1.585876465
-0.079696655,13.22143436,5,1.590179443
-0.139465332,13.22204471,5,1.593536377
-0.178756714,13.22067142,5,1.597381592
-0.193252563,13.22128177,5,1.600402832
-0.198760986,13.22112918,5,1.603973389
-0.191543579,13.22143436,5,1.607330322
-0.18081665,13.22128177,5,1.61050415
-0.162384033,13.22173954,5,1.61340332
-0.147491455,13.22128177,5,1.616577148
-0.130767822,13.22143436,5,1.619567871
-0.1118927,13.22143436,5,1.622589111
-0.094451904,13.22067142,5,1.625213623
-0.084823608,13.22158695,5,1.628295898
-0.07220459,13.22158695,5,1.63079834
-0.060195923,13.2221973,5,1.634399414
-0.04699707,13.22051883,5,1.637268066
-0.040145874,13.22204471,5,1.640319824
-0.034988403,13.2209766,5,1.643981934
-0.030334473,13.22082401,5,1.647247314
-0.022750854,13.22250247,5,1.650665283
-0.019195557,13.2209766,5,1.65435791
-0.017959595,13.22158695,5,1.658721924
-0.019882202,13.22158695,5,1.662750244
-0.0184021,13.22158695,5,1.667205811
-0.026016235,13.22158695,5,1.672454834
-0.01890564,13.22158695,5,1.677764893
-0.016525269,13.22143436,5,1.684570313
-0.015487671,13.22173954,5,1.692077637
-0.014816284,13.22112918,5,1.700683594
-0.011352539,13.21761966,5,1.710296631
-0.011428833,13.20922733,5,1.720275879
-0.008850098,13.20937992,5,1.730987549
-0.003570557,13.2095325,5,1.742218018
0.002029419,13.20846439,5,1.754241943
0.003692627,13.21029544,5,1.765991211
0.000350952,13.20983768,5,1.778503418
0.010940552,13.20876956,5,1.791229248
0.011901855,13.20922733,5,1.804412842
0.014389038,13.20861698,5,1.817352295
0.012817383,13.20922733,5,1.830322266
0.00769043,13.20785404,5,1.843505859
0.008056641,13.20983768,5,1.856719971
0.010696411,13.20983768,5,1.869812012
0.022689819,13.20937992,5,1.881134033
0.023086548,13.20876956,5,1.882568359
0.029510498,13.20999027,5,1.882263184
0.035018921,13.20968509,5,1.881500244
0.025161743,13.2083118,5,1.882476807
0.005432129,13.20907474,5,1.884307861
0.002197266,13.20907474,5,1.88470459
-0.002334595,13.20922733,5,1.885040283
0.000427246,13.20937992,5,1.884765625
-0.005187988,13.20907474,5,1.885284424
-0.003448486,13.20907474,5,1.885131836
0.000656128,13.20876956,5,1.885009766
-0.005172729,13.20968509,5,1.885467529
-0.046234131,13.20968509,5,1.885772705
0.008880615,13.21044803,5,1.8828125
0.226425171,13.21029544,5,1.86138916
0.539245605,13.20983768,5,1.828704834
0.649398804,13.20983768,5,1.816253662
0.120132446,13.20999027,5,1.867095947
-0.336517334,13.20892215,5,1.882263184
-0.408721924,13.20968509,5,1.88104248
-0.317184448,13.20968509,5,1.88104248
-0.18963623,13.20907474,5,1.881439209
-0.077301025,13.20968509,5,1.88192749
-0.010269165,13.20907474,5,1.881988525
0.010665894,13.21075321,5,1.880706787
0.027023315,13.20999027,5,1.879150391
0.028915405,13.19732547,5,1.87902832
0.034973145,13.19671512,5,1.878326416
0.037063599,13.19747806,5,1.878112793
0.040496826,13.1970203,5,1.877868652
0.044464111,13.19656253,5,1.877532959
0.055114746,13.19686771,5,1.876403809
0.057876587,13.19686771,5,1.876068115
0.067550659,13.19747806,5,1.874755859
0.076858521,13.19625736,5,1.87399292
0.08984375,13.19717288,5,1.872406006
0.103591919,13.19640995,5,1.870880127
0.11895752,13.19640995,5,1.86932373
0.125839233,13.19564701,5,1.868286133
0.134490967,13.19671512,5,1.867431641
0.135147095,13.19778324,5,1.867279053
0.122802734,13.19717288,5,1.86807251
0.08682251,13.19732547,5,1.871887207
0.023223877,13.19732547,5,1.878417969
-0.0599823,13.19640995,5,1.881561279
-0.124237061,13.19671512,5,1.881134033
-0.167709351,13.19763065,5,1.880889893
-0.188186646,13.19763065,5,1.880523682
-0.194961548,13.19656253,5,1.880523682
-0.189178467,13.19686771,5,1.879882813
-0.177963257,13.19793582,5,1.880004883
-0.164123535,13.19717288,5,1.879882813
-0.146972656,13.19686771,5,1.879760742
-0.126663208,13.19763065,5,1.879882813
-0.112335205,13.19640995,5,1.880004883
-0.10697937,13.198241,5,1.879943848
-0.090438843,13.19640995,5,1.879943848
-0.072265625,13.19610477,5,1.879852295
-0.064468384,13.19656253,5,1.880065918
-0.050979614,13.19595218,5,1.880340576
-0.044570923,13.19717288,5,1.880462646
-0.036880493,13.19717288,5,1.880554199
-0.031921387,13.19625736,5,1.88079834
-0.029571533,13.19579959,5,1.880889893
-0.026504517,13.19290042,5,1.88079834
-0.018539429,13.1843555,5,1.88079834
-0.017776489,13.18542362,5,1.88104248
-0.012435913,13.1843555,5,1.880981445
-0.016906738,13.18466068,5,1.881072998
-0.004959106,13.18359256,5,1.880493164
-0.011474609,13.18572879,5,1.880828857
-0.012084961,13.18450809,5,1.881164551
-0.010971069,13.18420291,5,1.881347656
-0.001449585,13.18405033,5,1.880310059
-0.001800537,13.18542362,5,1.880706787
-0.003448486,13.1843555,5,1.880645752
-0.002151489,13.18618656,5,1.880737305
-0.004898071,13.18450809,5,1.880828857
0.002365112,13.18420291,5,1.880340576
-0.000396729,13.1843555,5,1.880462646
-0.005401611,13.18359256,5,1.88104248
0.012405396,13.18450809,5,1.879119873
0.007766724,13.18466068,5,1.879547119
-0.001525879,13.18359256,5,1.880584717
0.017196655,13.18466068,5,1.878753662
0.032699585,13.18603397,5,1.87713623
0.041213989,13.1843555,5,1.876525879
0.028152466,13.1843555,5,1.877990723
0.011032104,13.18542362,5,1.879516602
0.007995605,13.18481327,5,1.879852295
0.014709473,13.18527103,5,1.879150391
0.007385254,13.18450809,5,1.879730225
-0.011672974,13.18511844,5,1.881561279
-0.003814697,13.18466068,5,1.881072998
0.002044678,13.18466068,5,1.880371094
-0.030792236,13.18450809,5,1.88168335
-0.047317505,13.18328739,5,1.881591797
0.114181519,13.18481327,5,1.868927002
0.395080566,13.18420291,5,1.839508057
0.672729492,13.1843555,5,1.810272217
0.450714111,13.18557621,5,1.832275391
-0.159942627,13.18450809,5,1.877288818
-0.408538818,13.18405033,5,1.877410889
-0.38710022,13.18176151,5,1.876983643
-0.262893677,13.17153812,5,1.877258301
-0.125961304,13.17153812,5,1.877624512
-0.051498413,13.17169071,5,1.878295898
-0.00352478,13.17275882,5,1.877838135
0.021209717,13.17230106,5,1.875640869
0.019683838,13.17199588,5,1.876190186
0.020263672,13.17184329,5,1.876281738
0.04006958,13.17199588,5,1.874084473
0.034683228,13.17230106,5,1.875061035
0.032928467,13.17169071,5,1.874938965
0.047790527,13.17245365,5,1.873382568
0.051391602,13.17291141,5,1.873321533
0.056716919,13.17123294,5,1.872619629
0.064666748,13.17153812,5,1.871826172
0.074676514,13.17169071,5,1.870574951
0.094467163,13.173064,5,1.868408203
0.095626831,13.17214847,5,1.868438721
0.112136841,13.17260623,5,1.866729736
0.115570068,13.17092777,5,1.866210938
0.119750977,13.17199588,5,1.865509033
0.121688843,13.17230106,5,1.865264893
0.098587036,13.17199588,5,1.867706299
0.034500122,13.17275882,5,1.874176025
-0.035644531,13.17230106,5,1.878692627
-0.10395813,13.17870975,5,1.877960205
-0.1534729,13.18450809,5,1.877746582
-0.184066772,13.18420291,5,1.877746582
-0.199081421,13.18450809,5,1.877349854
-0.18913269,13.18343997,5,1.877166748
-0.172576904,13.18481327,5,1.876861572
-0.16494751,13.18328739,5,1.87701416
-0.144744873,13.18405033,5,1.87677002
-0.12437439,13.18389774,5,1.876983643
-0.116455078,13.18496585,5,1.876739502
-0.104354858,13.18328739,5,1.876800537
-0.087875366,13.18481327,5,1.876983643
-0.072937012,13.18450809,5,1.87689209
-0.060958862,13.18511844,5,1.877349854
-0.049118042,13.1843555,5,1.877685547
-0.039169312,13.18450809,5,1.877410889
-0.040863037,13.18267704,5,1.877838135
-0.034500122,13.18420291,5,1.877716064
-0.023132324,13.19763065,5,1.877807617
-0.02192688,13.19686771,5,1.87789917
-0.020874023,13.19625736,5,1.877990723
-0.016281128,13.19640995,5,1.878204346
-0.015731812,13.1970203,5,1.878112793
-0.008468628,13.19656253,5,1.878051758
-0.011749268,13.19656253,5,1.878143311
-0.011581421,13.19778324,5,1.878204346
-0.009353638,13.19686771,5,1.878112793
-0.002883911,13.19747806,5,1.87802124
-0.008010864,13.20846439,5,1.878295898
-0.001525879,13.2095325,5,1.877410889
-0.00453186,13.20892215,5,1.8777771
0.001617432,13.20861698,5,1.877655029
0.00289917,13.20861698,5,1.877624512
0.008148193,13.20968509,5,1.876617432
-0.000595093,13.20937992,5,1.877746582
-0.001205444,13.21517826,5,1.878082275
0.007003784,13.2221973,5,1.877075195
0.009185791,13.22082401,5,1.876922607
0.014770508,13.22173954,5,1.876464844
0.021118164,13.2209766,5,1.875701904
0.030853271,13.22082401,5,1.874938965
0.031295776,13.22265506,5,1.87487793
0.015548706,13.2334888,5,1.876495361
0.003128052,13.23303104,5,1.877563477
-0.004440308,13.23409915,5,1.878448486
-0.008209229,13.23455692,5,1.878845215
-0.005401611,13.23425174,5,1.87878418
-0.002822876,13.24020267,5,1.878417969
-0.005737305,13.24554325,5,1.878601074
-0.010131836,13.24569583,5,1.878570557
-0.042739868,13.24569583,5,1.878997803
-0.005386353,13.2461536,5,1.877563477
0.183242798,13.25332523,5,1.859313965
0.485198975,13.25668216,5,1.827728271
0.694442749,13.25775028,5,1.805084229
0.248458862,13.25698734,5,1.849975586
-0.295318604,13.26110721,5,1.875610352
-0.412628174,13.27087284,5,1.874938965
-0.331710815,13.27026248,5,1.875152588
-0.196166992,13.2701099,5,1.874969482
-0.079650879,13.27316165,5,1.875701904
-0.004272461,13.2826221,5,1.875610352
0.022598267,13.28231693,5,1.87322998
0.030548096,13.28185916,5,1.872406006
0.039611816,13.28964115,5,1.87197876
0.046264648,13.29391361,5,1.87121582
0.046661377,13.2940662,5,1.87109375
0.054519653,13.30078006,5,1.870544434
0.056549072,13.30734134,5,1.870147705
0.060195923,13.30718875,5,1.869476318
0.063354492,13.31222415,5,1.869506836
0.073822021,13.31832767,5,1.868438721
0.084121704,13.31970096,5,1.867462158
0.095214844,13.329314,5,1.866424561
0.110992432,13.33099246,5,1.864257813
0.123138428,13.33862186,5,1.863098145
0.13041687,13.34304691,5,1.862182617
0.139389038,13.35220218,5,1.86114502
0.136245728,13.35632205,5,1.861541748
0.127593994,13.36562992,5,1.862426758
0.087356567,13.36929203,5,1.866333008
0.023361206,13.38058353,5,1.872680664
-0.050094604,13.38622928,5,1.876098633
-0.113250732,13.39172245,5,1.875762939
-0.153030396,13.40255619,5,1.875488281
-0.17489624,13.40774417,5,1.875152588
-0.181106567,13.41644168,5,1.875183105
-0.173751831,13.42422367,5,1.875
-0.162567139,13.43093753,5,1.874603271
-0.146347046,13.44192386,5,1.874969482
-0.134811401,13.44924808,5,1.874755859
-0.118606567,13.45825077,5,1.875
-0.103744507,13.46465946,5,1.875030518
-0.086486816,13.47747684,5,1.875152588
-0.073150635,13.48602176,5,1.875335693
-0.061935425,13.49487186,5,1.875396729
-0.054489136,13.5044849,5,1.875366211
-0.044128418,13.51470829,5,1.875793457
-0.03894043,13.52691532,5,1.875732422
-0.031509399,13.535918,5,1.875854492
-0.028488159,13.54583621,5,1.876098633
-0.023483276,13.5560596,5,1.87600708
-0.020217896,13.56719852,5,1.876220703
-0.016067505,13.57940555,5,1.876159668
-0.015655518,13.59039188,5,1.876464844
-0.015075684,13.60366703,5,1.876373291
-0.013549805,13.61556888,5,1.876403809
-0.00970459,13.62838626,5,1.876373291
-0.010452271,13.64196659,5,1.876403809
-0.007263184,13.65554691,5,1.876373291
-0.009140015,13.66927982,5,1.876373291
-0.008560181,13.68286014,5,1.876403809
-0.007583618,13.69918704,5,1.876464844
-0.001800537,13.71337772,5,1.876159668
-0.004074097,13.72787357,5,1.875946045
-0.002593994,13.74191165,5,1.87588501
-0.003173828,13.75610233,5,1.876098633
-0.00050354,13.77166629,5,1.876098633
0.002731323,13.78738285,5,1.875610352
-0.001953125,13.80294681,5,1.876312256
-0.01008606,13.8169849,5,1.876800537
-0.001647949,13.83392215,5,1.876373291
0.002319336,13.84979129,5,1.875976563
0.008117676,13.86276126,5,1.875640869
0.012420654,13.8774097,5,1.874969482
0.025405884,13.89617801,5,1.873687744
0.027832031,13.91250492,5,1.873382568
0.013305664,13.92837406,5,1.874816895
-0.004211426,13.94683719,5,1.876708984
-0.013153076,13.96255374,5,1.877197266
-0.015441895,13.98132205,5,1.877075195
-0.012741089,13.99749637,5,1.877349854
-0.01210022,14.01397586,5,1.877380371
-0.008300781,14.03289676,5,1.877410889
-0.017211914,14.04861331,5,1.877716064
-0.042922974,14.06555057,5,1.877319336
-0.050247192,14.08294559,5,1.877349854
0.092208862,14.09988285,5,1.867126465
0.362091064,14.11727787,5,1.839172363
0.655822754,14.13406253,5,1.808044434
0.451446533,14.15008426,5,1.827880859
-0.157196045,14.16763187,5,1.873321533
-0.413772583,14.18304325,5,1.873382568
-0.371749878,14.20150638,5,1.873016357
-0.235900879,14.21737552,5,1.873291016
-0.108398438,14.23644901,5,1.874023438
-0.025466919,14.2529285,5,1.874542236
0.00831604,14.26971317,5,1.872894287
0.016799927,14.28909183,5,1.872528076
0.02734375,14.30572391,5,1.871520996
0.031219482,14.32281375,5,1.871154785
0.031051636,14.34051395,5,1.871002197
0.033233643,14.35546756,5,1.870941162
0.039703369,14.37286258,5,1.870574951
0.041229248,14.38812137,5,1.870269775
0.048278809,14.40399051,5,1.869781494
0.055526733,14.41894413,5,1.86895752
0.069549561,14.43481327,5,1.867370605
0.079818726,14.45037723,5,1.866577148
0.09262085,14.46441532,5,1.865020752
0.108795166,14.47830081,5,1.86340332
0.126296997,14.4923389,5,1.861450195
0.134780884,14.50759769,5,1.860626221
0.138916016,14.52072025,5,1.859893799
0.129196167,14.5352161,5,1.861083984
0.09765625,14.54971195,5,1.864013672
0.035568237,14.56268192,5,1.870330811
-0.035675049,14.57702518,5,1.874755859
-0.103851318,14.5893848,5,1.874816895
-0.154464722,14.60357547,5,1.874298096
-0.184463501,14.61425663,5,1.873901367
-0.191833496,14.62859989,5,1.873687744
-0.189941406,14.64065433,5,1.873474121
-0.179290771,14.6536243,5,1.873382568
-0.166824341,14.6662891,5,1.873260498
-0.149795532,14.67666507,5,1.87322998
-0.133834839,14.68795658,5,1.873413086
-0.117019653,14.69924808,5,1.873687744
-0.104736328,14.70977664,5,1.873596191
-0.086929321,14.72091556,5,1.873535156
-0.078903198,14.72747684,5,1.873809814
-0.070739746,14.73861576,5,1.87399292
-0.062713623,14.75082279,5,1.874359131
-0.052139282,14.75890995,5,1.874298096
-0.045425415,14.76730228,5,1.874298096
-0.038635254,14.77554203,5,1.874328613
-0.033798218,14.78713871,5,1.874420166
-0.028442383,14.79110599,5,1.874450684
-0.029632568,14.79995609,5,1.874725342
-0.026809692,14.81048465,5,1.874633789
-0.026153564,14.8149097,5,1.875213623
-0.026489258,14.82345462,5,1.87512207
-0.030166626,14.82986331,5,1.875030518
-0.028121948,14.83672977,5,1.875061035
-0.026351929,14.84496952,5,1.875
-0.022277832,14.84969974,5,1.875335693
-0.021560669,14.85687137,5,1.875274658
-0.016525269,14.86038089,5,1.87512207
-0.01335144,14.86938358,5,1.875335693
-0.00944519,14.87319828,5,1.875427246
-0.008239746,14.88281131,5,1.875213623
-0.003662109,14.88571048,5,1.875030518
-0.002792358,14.8968494,5,1.875274658
-0.002243042,14.89822269,5,1.875
-0.002807617,14.90783573,5,1.874908447
0.001235962,14.91058231,5,1.874755859
0.001907349,14.91622806,5,1.874816895
0.005554199,14.9220264,5,1.874511719
0.005996704,14.9232471,5,1.87399292
0.005523682,14.93575931,5,1.874420166
0.006484985,14.93499637,5,1.874145508
0.00668335,14.93652225,5,1.874176025
0.008331299,14.94811893,5,1.874023438
0.002365112,14.94628788,5,1.874359131
-0.005935669,14.94689823,5,1.875457764
0.004577637,14.95147586,5,1.874420166
0.008514404,14.9598682,5,1.873931885
0.013687134,14.95880008,5,1.873596191
0.012527466,14.95941043,5,1.874084473
0.01914978,14.95773197,5,1.87322998
0.019165039,14.97039676,5,1.873199463
0.007888794,14.97253299,5,1.874359131
-0.003158569,14.97146488,5,1.875366211
-0.010284424,14.97177005,5,1.876068115
-0.016845703,14.97207523,5,1.876281738
-0.014831543,14.97207523,5,1.876220703
-0.015350342,14.97146488,5,1.876434326
-0.010864258,14.97299076,5,1.876312256
-0.017944336,14.98107791,5,1.876220703
-0.054428101,14.98321414,5,1.876159668
-0.055389404,14.98306156,5,1.876159668
0.089675903,14.98275638,5,1.86630249
0.376937866,14.98260379,5,1.836242676
0.668106079,14.9838245,5,1.805480957
0.411773682,14.98351932,5,1.831054688
-0.172546387,14.98931766,5,1.872619629
-0.418716431,14.99648929,5,1.872375488
-0.36618042,14.99679447,5,1.871948242
-0.218917847,14.99648929,5,1.871917725
-0.093856812,14.99664188,5,1.872711182
-0.026733398,14.99526859,5,1.873443604
-0.000991821,14.99587894,5,1.872833252
0.011779785,14.99679447,5,1.872161865
0.022750854,15.00915409,5,1.871185303
0.027481079,15.00915409,5,1.870697021
0.029769897,15.00839115,5,1.870635986
0.030105591,15.00732303,5,1.870391846
0.037719727,15.00869632,5,1.869354248
0.042694092,15.01418949,5,1.868988037
0.051300049,15.02136112,5,1.868011475
